"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm37695",21.625,-7.87777245602005,1.17114974702063,-6.72652876035783,1.73758316891445e-11,5.10317354707142e-09
"Rtn4rl2",21.875,-7.89435526276951,1.1737028668619,-6.7260253729093,1.74360173126671e-11,5.10317354707142e-09
"Tnfrsf26",21.375,-7.86099674385676,1.17221288805674,-6.70611697239439,1.99871527259636e-11,5.77286828273195e-09
"A830082K12Rik",23,-7.96670559241664,1.19308631295979,-6.67739249531155,2.43230907752818e-11,6.93397617673002e-09
"Tmem212",19.25,-7.70993130821575,1.15637573719384,-6.6673236563449,2.60510180349646e-11,7.33135765237832e-09
"ENSMUSG00000143036",24.5,-8.05785296699775,1.20992581681656,-6.65979091858608,2.74217402866526e-11,7.43129161768286e-09
"Msantd5l",21.125,-7.84402357177313,1.17773091381704,-6.66028502754553,2.73297044451658e-11,7.43129161768286e-09
"Rbm3os",20.375,-7.79187253613004,1.16950239858606,-6.66255370279747,2.6910993355999e-11,7.43129161768286e-09
"Stac3",20,-7.76507257797139,1.16644061790505,-6.65706634249209,2.79347116937932e-11,7.47798605354213e-09
"Gm31323",18.875,-7.68154958042183,1.15466032349651,-6.6526487696059,2.87864598055189e-11,7.5225187998922e-09
"Htr4",20.875,-7.8268484836183,1.17623928958022,-6.65412943858692,2.8498179171221e-11,7.5225187998922e-09
"Kcnmb2",19.5,-7.72854681302048,1.16351634548637,-6.64240501906299,3.08605533740126e-11,7.96964714250531e-09
"ENSMUSG00000141379",18.75,-7.6719634992407,1.15686119903207,-6.63170612486589,3.3182873774539e-11,8.46973560726634e-09
"ENSMUSG00000123325",19.25,-7.70993116223569,1.16342194614752,-6.62694320643158,3.4270940978542e-11,8.54865256159064e-09
"Hnf4aos",18.125,-7.62305409893654,1.15028789269854,-6.62708366081561,3.42383608104625e-11,8.54865256159064e-09
"Gm26590",23.625,-8.00538562656343,1.20982857805226,-6.61695861032768,3.66664100576516e-11,8.94293741306123e-09
"Zfp981",18.375,-7.64281723316409,1.15489806438015,-6.61774183270982,3.64727256113175e-11,8.94293741306123e-09
"4933433G15Rik",19.375,-7.71926892595816,1.16765549680365,-6.61091301936997,3.8195687456035e-11,9.21355533348818e-09
"Galntl6",19.625,-7.73776512395933,1.17341617370569,-6.59422061613756,4.27495617561215e-11,1.00902755925658e-08
"Kel",18.5,-7.65259813025133,1.16027901160676,-6.59548096078545,4.23879434226288e-11,1.00902755925658e-08
"Gm29724",20,-7.76507233739401,1.17794530769681,-6.59204827818091,4.33799470321432e-11,1.01301406096019e-08
"Gm17202",21.75,-7.88608703578203,1.20246347414714,-6.55827574419698,5.44334874740678e-11,1.24465571202423e-08
"Gm45894",17.125,-7.54117721253479,1.14972761140811,-6.55909898806277,5.41338605370638e-11,1.24465571202423e-08
"ENSMUSG00000130539",21.5,-7.86940828545732,1.20399311132018,-6.53609078944689,6.31475912911043e-11,1.41812389926807e-08
"Nmbr",17.75,-7.59289193522013,1.16175619176471,-6.53570171525105,6.331198675608e-11,1.41812389926807e-08
"BC006965",16.625,-7.49842763527906,1.14907234295691,-6.52563581504656,6.77136679008454e-11,1.48638272409146e-08
"Ppp1r18os",17.75,-7.59289190171252,1.16340043417201,-6.52646473105052,6.73401640107814e-11,1.48638272409146e-08
"Gm8066",19.375,-7.71926853805803,1.18684769369482,-6.50400938474833,7.82070144610222e-11,1.69972492518208e-08
"A230077H06Rik",15.25,-7.37388295729609,1.13615217896875,-6.49022471971062,8.57084357280917e-11,1.83302318927987e-08
"Aadacl4fm5",18.5,-7.6525977463152,1.17919222394897,-6.48969488679937,8.60103815296916e-11,1.83302318927987e-08
"Agrp",17.75,-7.59289175363929,1.1707353120556,-6.48557507017324,8.83939730438756e-11,1.86570779065972e-08
"Adnp",15.125,-7.36200887993139,1.13577149172053,-6.48194547371406,9.05473662921514e-11,1.87509928064058e-08
"Gm49573",16.25,-7.46551300661482,1.15158231992013,-6.48283051717276,9.00176002331041e-11,1.87509928064058e-08
"ENSMUSG00000130774",16.375,-7.47656812003438,1.15459571265625,-6.47548578093527,9.45073875426559e-11,1.93881463920452e-08
"Gm10353",15.375,-7.38566000056934,1.14171831490006,-6.46889859274603,9.87198152605458e-11,1.98877897666905e-08
"Gm28529",15,-7.35003624513435,1.13622082312391,-6.46884487200849,9.87549125128359e-11,1.98877897666905e-08
"ENSMUSG00000121575",18,-7.61306944751484,1.17889801231567,-6.45778461578771,1.0624680719234e-10,2.12020333152641e-08
"ENSMUSG00000130799",17.375,-7.56208570667234,1.17305188636387,-6.44650572969339,1.14458291187176e-10,2.26349004490963e-08
"1810064F22Rik",18.625,-7.66231265548053,1.18980288603816,-6.43998492976828,1.19485365317756e-10,2.34180647686613e-08
"Slc22a13b",14.375,-7.28863585218196,1.13251644716617,-6.43578808097659,1.22834315088983e-10,2.38613809780377e-08
"Gm9989",15.875,-7.43182984732433,1.15554315521466,-6.43146023044356,1.26383851918347e-10,2.43355432759617e-08
"Gm28635",17.25,-7.5516690758716,1.17466250188366,-6.42879896460634,1.28616090562451e-10,2.44386239949441e-08
"Tnfsf13os",15,-7.35003610471411,1.14340963302821,-6.42817402652821,1.29145842258372e-10,2.44386239949441e-08
"A230070E04Rik",17.375,-7.56208561476098,1.17799243525301,-6.41946874059238,1.36750732234093e-10,2.56565412245348e-08
"ENSMUSG00000130286",16.125,-7.45437223295137,1.16331694908708,-6.40786007527979,1.47576249889798e-10,2.74529344180589e-08
"Gm15494",14.25,-7.27603575238198,1.13663332424956,-6.40139224950656,1.53966453313711e-10,2.77384421115555e-08
"Gm56620",15.25,-7.37388264759737,1.15195409258049,-6.40119488709756,1.54165638814166e-10,2.77384421115555e-08
"Gm614",14.875,-7.33796324047724,1.1458666491026,-6.40385445044941,1.51502548662842e-10,2.77384421115555e-08
"Zfp936",13.875,-7.23756177760808,1.13023255360237,-6.40360406762302,1.51751334249922e-10,2.77384421115555e-08
"ENSMUSG00000142054",17.25,-7.55166893197604,1.18104391198624,-6.39406279083723,1.61535043501624e-10,2.88280954463752e-08
"Cdh9",14.75,-7.32578853454581,1.14629100461084,-6.39086279581585,1.64952342473041e-10,2.89669509570058e-08
