"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000127656",12,-7.02863752775145,1.09530539290587,-6.41705735521335,1.38933590992908e-10,3.05947132859224e-08
"Gm35576",12.875,-7.13017513931638,1.11114057787328,-6.41698744632612,1.38997379882434e-10,3.05947132859224e-08
"Plekhd1os",12.875,-7.13017512391597,1.11197696191928,-6.41216083434792,1.43471355978433e-10,3.12668120439731e-08
"ENSMUSG00000139617",12,-7.0286374871319,1.09754994710373,-6.40393405847219,1.51423532015178e-10,3.26763074822165e-08
"Gm43713",13.125,-7.15791996322968,1.11836764786318,-6.40032817196207,1.55043345103906e-10,3.31326123211852e-08
"St6gal2",12.125,-7.0435877317919,1.10186942858328,-6.39239781872169,1.63304355201424e-10,3.45624246378707e-08
"ENSMUSG00000131867",12.625,-7.1018861109883,1.1122073617003,-6.3853975036914,1.70952814853474e-10,3.58365943594268e-08
"Gm27030",18.375,-7.64334453325379,1.1981927418288,-6.37906095273767,1.78177116722563e-10,3.69986463790598e-08
"Gm38604",18.375,-7.64334448498984,1.20046242436493,-6.36700019080839,1.92760935489651e-10,3.96529060846981e-08
"Gm28905",13.75,-7.22503374924339,1.13523453720915,-6.36435336701908,1.96114171809381e-10,3.99691577379286e-08
"Gm2164",12.625,-7.10188601759823,1.11744186040672,-6.35548592659067,2.07768771893503e-10,4.15745312558899e-08
"Kctd16",15.25,-7.37441068469665,1.16025888262235,-6.35583212948945,2.07301318871251e-10,4.15745312558899e-08
"ENSMUSG00000128813",13.125,-7.1579198022529,1.12672623529823,-6.3528473714454,2.11365413340128e-10,4.19131902074734e-08
"ENSMUSG00000140669",12.25,-7.05838451341194,1.11299125296912,-6.34181490158373,2.27074042328017e-10,4.46261316578748e-08
"Cntnap5c",13.125,-7.15791975118888,1.12942716115684,-6.33765504971321,2.33288400365478e-10,4.54416900924295e-08
"Styxl1",14.25,-7.27656370375896,1.14959800539537,-6.32965929795294,2.45703115223036e-10,4.74400988524057e-08
"1810012K08Rik",11.375,-6.95146968665737,1.09946370907617,-6.32260039987892,2.57197803287175e-10,4.92276595491653e-08
"ENSMUSG00000137251",12.75,-7.11609966043598,1.12778623641883,-6.30979473825857,2.79405784606414e-10,5.30172476290671e-08
"Gm30439",11.625,-6.98283346868533,1.11932112206,-6.23845412282946,4.41916184023897e-10,8.31368985175214e-08
"Galntl6",69.0914438316756,1.33375301866656,0.213985466519435,6.23291404019452,4.57837428788201e-10,8.54022003818397e-08
"ENSMUSG00000141392",13.25,-7.17159422454844,1.15270383513955,-6.22154104630025,4.92295326653705e-10,9.10580876888631e-08
"ENSMUSG00000126871",12,-7.02863686394608,1.13143661737124,-6.21213486998173,5.22695329534009e-10,9.58753908197756e-08
"ENSMUSG00000138842",14.375,-7.2891631906436,1.17652275360191,-6.19551399947677,5.8095128335876e-10,1.05680319818262e-07
"1700067K01Rik",11.625,-6.9828332884617,1.12848988129985,-6.18776774535055,6.10221452277471e-10,1.10094953984257e-07
"Gm56652",11.5,-6.96723645148663,1.12860261727057,-6.17333004980646,6.68664208003124e-10,1.19658275466315e-07
"ENSMUSG00000122523",12.5,-7.08753014321042,1.14902757426967,-6.16828551544144,6.90344091591821e-10,1.22541643548609e-07
"1700094M23Rik",12.125,-7.043586943509,1.14432804624206,-6.1552165628029,7.49749721592296e-10,1.30974135888635e-07
"Gm30173",56.8404535019407,1.8267158124336,0.296729869562457,6.15615750152551,7.453110410135e-10,1.30974135888635e-07
"Gm20753",10.5,-6.83599240355591,1.11131022456591,-6.15129083890694,7.68548339804343e-10,1.33200925255381e-07
"ENSMUSG00000135337",9.87500000000001,-6.74745607082008,1.09801788985453,-6.14512398492342,7.99010779085821e-10,1.37398642644203e-07
"ENSMUSG00000125622",11.5,-6.9672363250761,1.1354207450288,-6.13625949286262,8.44871123744094e-10,1.44158591509545e-07
"Gm26826",9.50000000000001,-6.69160297563911,1.09392786026723,-6.11704228284712,9.53280793503885e-10,1.61405104198569e-07
"ENSMUSG00000140395",14.625,-7.31403740966173,1.19699704205171,-6.1103220415024,9.94302945505872e-10,1.67065665141448e-07
"C330002G04Rik",64.9648598467932,1.46785743255029,0.240422300335925,6.10532979053672,1.02588630483195e-09,1.71066541330727e-07
"Gm44790",10.375,-6.81871427268469,1.1201002411809,-6.08759289748557,1.14620871349895e-09,1.89693233028763e-07
"ENSMUSG00000125962",16.125,-7.45489914909016,1.22519235734794,-6.084676503555,1.1672674889272e-09,1.90316479250198e-07
"Spmip8",12.625,-7.10188506825986,1.16711575917673,-6.08498772501321,1.16500235663526e-09,1.90316479250198e-07
"ENSMUSG00000140523",10,-6.76560313194398,1.11348184120499,-6.07607855070393,1.23157098348044e-09,1.99324330274911e-07
"Cdh12",9.25000000000001,-6.65312885271457,1.09520722534261,-6.07476712969394,1.24167776871602e-09,1.99493207059914e-07
"ENSMUSG00000134796",9.62500000000001,-6.71046175081922,1.1072131878975,-6.06067722473736,1.35549604521593e-09,2.16201619211941e-07
"Sgcz",11.75,-6.99826276923204,1.15722271963189,-6.04746402789097,1.47143506197411e-09,2.33005447115915e-07
"Gm50114",11.25,-6.93552726136986,1.14859571894346,-6.03826668250998,1.55778462193328e-09,2.44917123666954e-07
"ENSMUSG00000125830",8.75000000000001,-6.57295871013603,1.08886890133125,-6.03650145770527,1.57491329646463e-09,2.45854018216191e-07
"ENSMUSG00000132533",11.875,-7.01352939992483,1.16273053198878,-6.03194739191084,1.6199552022358e-09,2.51104464481776e-07
"ENSMUSG00000129848",9.87500000000001,-6.74745570012805,1.11899855132505,-6.02990566175274,1.64055416673122e-09,2.52519145202245e-07
"Gm41077",9.12500000000001,-6.63349996804084,1.10113641622772,-6.02423084940366,1.69915702679347e-09,2.59723231366327e-07
"ENSMUSG00000141314",8.50000000000001,-6.53113860104766,1.08792574267703,-6.00329447575776,1.93353473983579e-09,2.93510573507074e-07
"Gm12367",11.125,-6.91940748476345,1.15567613740209,-5.98732400957759,2.13321562248693e-09,3.21604171688765e-07
"Gm49573",60.9681287487266,1.460427876394,0.244014256384388,5.98501045813257,2.16375958205415e-09,3.23989878643496e-07
"Gm40770",9.25000000000001,-6.6531285178277,1.1144524019113,-5.96986332158959,2.37452422814427e-09,3.5314630260597e-07
"ENSMUSG00000131531",8.50000000000001,-6.53113849114768,1.09441481408862,-5.96769927368584,2.40622327614158e-09,3.55458929739277e-07
"ENSMUSG00000140501",8.50000000000001,-6.53113847710681,1.09524234911701,-5.96319023125089,2.47360157879933e-09,3.62976295673013e-07
"ENSMUSG00000139213",8.12500000000001,-6.46604362043048,1.08978095620553,-5.93334246080457,2.96828809093131e-09,4.32682047480061e-07
"ENSMUSG00000131463",8.50000000000001,-6.53113836408346,1.10195617668006,-5.92685852876678,3.08784775362524e-09,4.47148795427929e-07
"ENSMUSG00000127917",10.375,-6.81871370495412,1.15118745567831,-5.92320014548489,3.15736177678599e-09,4.54226732476055e-07
"Gm17753",8.37500000000001,-6.50976477959202,1.09957579239024,-5.92025108650416,3.21450471538198e-09,4.59444566819952e-07
"Gm15347",9.37500000000001,-6.67249354429091,1.12991103388644,-5.90532647631579,3.51949063418462e-09,4.99790376445404e-07
"ENSMUSG00000126200",9.50000000000001,-6.69160226168388,1.13441539163365,-5.89872308771079,3.66325428444915e-09,5.16871090096219e-07
"Il31ra",8.87500000000001,-6.59342220473154,1.12260758850753,-5.87330984774232,4.27178965630033e-09,5.9889402627278e-07
"Gm50433",7.87500000000001,-6.42095570166367,1.09482044783793,-5.86484817153708,4.49543854010021e-09,6.26260112064213e-07
"Gm26618",8.00000000000001,-6.44367567653649,1.09925492384349,-5.86185746069394,4.57717865633661e-09,6.3363697738758e-07
"9530056K15Rik",12.625,-7.10188410207748,1.21583038426266,-5.8411799820124,5.18323685726115e-09,7.12416454869024e-07
"ENSMUSG00000140414",14.25,-6.54250745342798,1.1202366478947,-5.8402905008719,5.21098765316945e-09,7.12416454869024e-07
"B230398E01Rik",9.12500000000001,-6.63349929670259,1.13926212567727,-5.82262777563953,5.79294789842347e-09,7.82261203633123e-07
"Gm39363",11.375,-6.95146791914535,1.19376501156854,-5.82314597243181,5.77500725219592e-09,7.82261203633123e-07
"Gm13710",9.00000000000001,-6.61359981936954,1.13624509609436,-5.82057501687148,5.86455136435691e-09,7.87101463907682e-07
"ENSMUSG00000144085",8.37500000000001,-6.50976441373126,1.12085047210479,-5.80787944132004,6.32690460972514e-09,8.44009074937334e-07
"ENSMUSG00000124799",7.87500000000001,-6.42095548852976,1.10747614676659,-5.79782734578666,6.71795616644308e-09,8.90776705901077e-07
