"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000125391",12.25,-7.06061174420619,1.10198134143766,-6.40719718084772,1.48219079313987e-10,2.46874596802827e-08
"Cntnap5c",13.125,-7.16014699728166,1.11788004083834,-6.40511211910716,1.50258919580379e-10,2.48390421495805e-08
"ENSMUSG00000134835",11.25,-6.93775547422366,1.08357416594411,-6.4026586202144,1.5269435542188e-10,2.50532693903392e-08
"Iqschfp",11.125,-6.92163586627537,1.08141051928503,-6.40056273065624,1.54805331117145e-10,2.52114815551226e-08
"Gm44511",45.1868691734664,2.77783012204451,0.434556517835254,6.39233335144133,1.63373241921564e-10,2.64112065947611e-08
"BB187676",15.625,-7.41168459827252,1.16096506889179,-6.38407200773697,1.72439940468733e-10,2.76734637309895e-08
"Gm27184",10.5,-6.83821992063538,1.08351263097099,-6.31115847215116,2.76954416088863e-10,4.41240564647083e-08
"Gm26555",19,-7.69382619476228,1.21977223526676,-6.30759249334747,2.8340921667368e-10,4.45073931270538e-08
"Gm30173",12.5,-7.08975764715824,1.12385839608909,-6.30840831178542,2.81919661447665e-10,4.45073931270538e-08
"Gm34777",10.75,-6.8721670565235,1.09235243540584,-6.29116284614708,3.15096563681148e-10,4.91327166602391e-08
"ENSMUSG00000140314",11.5,-6.96946385683685,1.10803951315277,-6.28990552602787,3.17659233000575e-10,4.91834922306384e-08
"ENSMUSG00000123378",12.625,-7.10411280208551,1.13023376669259,-6.28552518199337,3.26747192210531e-10,5.02368095660191e-08
"ENSMUSG00000139080",10.375,-6.82094191604994,1.08545011514238,-6.28397548712336,3.30022765834892e-10,5.03880592336524e-08
"Dcdc2b",10,-6.76783071662279,1.0812161318086,-6.25946146891271,3.86309164603519e-10,5.81739266641984e-08
"ENSMUSG00000133786",16.375,-7.47932253104075,1.19472168918201,-6.26030530688836,3.84224494065533e-10,5.81739266641984e-08
"1700067K01Rik",11.625,-6.98506052895373,1.11699127182433,-6.25346025985088,4.01456754052525e-10,6.00437292149579e-08
"Ntn5",11.875,-7.01575718434483,1.12257118306788,-6.24972143429821,4.11185394363005e-10,6.10832573004393e-08
"ENSMUSG00000140352",12.625,-7.10411266283832,1.13760736486416,-6.2447843449806,4.24385234558434e-10,6.26210319933002e-08
"Gm50230",10.25,-6.80345439593341,1.09201897560676,-6.2301613322728,4.65955077845675e-10,6.82965889434335e-08
"ENSMUSG00000135323",10.5,-6.83821950920863,1.10681410312259,-6.17829090713277,6.4799234274252e-10,9.43494016393182e-08
"Gm56867",11.25,-6.93775473647586,1.12451538315615,-6.16955075972712,6.84842889246384e-10,9.90589194932302e-08
"ENSMUSG00000140395",14.625,-7.31626460483996,1.18879228494455,-6.15436750178879,7.53777113037583e-10,1.08317278478721e-07
"D530033B14Rik",10.875,-6.88884528630209,1.11970984358262,-6.15234859797302,7.634384090171e-10,1.08993226367857e-07
"ENSMUSG00000133837",11.875,-7.01575684868365,1.14057345105198,-6.15107851424462,7.69578072594054e-10,1.09160925832599e-07
"Cdh12",9.25000000000001,-6.65535610487493,1.08218738254354,-6.14991101562502,7.75264300972079e-10,1.09262570007514e-07
"ENSMUSG00000140523",10,-6.76783038484892,1.1008099511196,-6.14804615271289,7.84432112010638e-10,1.09611473654256e-07
"Gm44502",9.87500000000001,-6.74968310551509,1.09797642743448,-6.14738434893939,7.87710945027403e-10,1.09611473654256e-07
"Fcrla",66.1425931676327,1.21908998572653,0.198418833323788,6.14402355514894,8.04569031465864e-10,1.10557842036303e-07
"Gm36840",11.5,-6.96946337388136,1.13432922341716,-6.14412749843988,8.04042406880795e-10,1.10557842036303e-07
"ENSMUSG00000136986",10.125,-6.78575215081857,1.1070336696663,-6.12967097275738,8.80609968602432e-10,1.20255222172007e-07
"ENSMUSG00000131651",9.62500000000001,-6.71268898768445,1.09533373218798,-6.12844176201489,8.87439001721156e-10,1.20439715381737e-07
"2510046G10Rik",16.7496782384714,-6.77983785763234,1.10792786736863,-6.11938561824853,9.39368301422421e-10,1.26705223773456e-07
"Gm43813",10.75,-6.87216649469714,1.12365851407547,-6.11588521656104,9.60224251026971e-10,1.28728599896823e-07
"Pmepa1os",59.7650465971243,1.65886356518575,0.271447123672873,6.11118490680669,9.88941010480073e-10,1.31774891250999e-07
"Gm13322",9.37500000000001,-6.67472119642773,1.09463615883378,-6.09766189666069,1.07631092025261e-09,1.42552842726951e-07
"ENSMUSG00000139985",9.00000000000001,-6.61582770803751,1.08690573373798,-6.08684589903213,1.15156710135698e-09,1.5160691191877e-07
"5730522E02Rik",9.25000000000001,-6.65535590278156,1.09428561387214,-6.08191848491138,1.18752942861162e-09,1.55410845341994e-07
"ENSMUSG00000141017",8.75000000000001,-6.57518586123254,1.08164305458549,-6.07888696123721,1.21019631198325e-09,1.5744009535659e-07
"ENSMUSG00000143017",8.87500000000001,-6.59564978802429,1.09067306550884,-6.04732068353331,1.47274436102027e-09,1.90469161890539e-07
"ENSMUSG00000131531",8.50000000000001,-6.53336574538487,1.08105593720478,-6.04350387481133,1.50802752499924e-09,1.92764495143216e-07
"Gm40770",9.25000000000001,-6.65535577915733,1.10112348530226,-6.04415024108803,1.50199501361605e-09,1.92764495143216e-07
"ENSMUSG00000123902",8.50000000000001,-6.53336569762535,1.08390914445528,-6.02759533033433,1.66417093687268e-09,2.11494001260594e-07
"G730013B05Rik",10.625,-6.85529241998494,1.13885778561136,-6.01944554148602,1.75015525425858e-09,2.21143180575455e-07
"ENSMUSG00000129227",57.7788918541561,1.33830955887252,0.222442130328974,6.01643922800626,1.78295389400152e-09,2.24000138934386e-07
"Tnfrsf26",68.2669496445755,1.1334526221739,0.189311994971383,5.98722031504258,2.13457558163622e-09,2.66652151919624e-07
"ENSMUSG00000127917",10.375,-6.82094093362658,1.14032193468249,-5.9815923259652,2.20966751363134e-09,2.74473163585868e-07
"ENSMUSG00000141284",9.75000000000001,-6.73130409711885,1.12604070131684,-5.97785150150166,2.26099691423925e-09,2.79271225598113e-07
"ENSMUSG00000122275",9.12500000000001,-6.63572681683769,1.11146625610673,-5.9702458625073,2.36896322161416e-09,2.90972208884966e-07
"ENSMUSG00000126200",9.50000000000001,-6.6938295142403,1.12187329998339,-5.96665373383909,2.42168568276574e-09,2.95795452340487e-07
"ENSMUSG00000135486",9.75000000000001,-6.7313040488517,1.12873190696843,-5.96359862540857,2.46742406636094e-09,2.99717047088462e-07
"C030010C08Rik",7.75000000000001,-6.40009949814778,1.07350354477733,-5.96188017197027,2.49351982743657e-09,3.01222675417694e-07
"ENSMUSG00000123262",10.125,-6.78575157507111,1.13904055027911,-5.95742756779673,2.56239219223535e-09,3.07851118789544e-07
"ENSMUSG00000138618",9.62500000000001,-6.71268842153827,1.12723978381431,-5.9549782734106,2.60106383025726e-09,3.10798855282805e-07
"Gm26618",8.00000000000001,-6.4459029286212,1.08593040454039,-5.93583428705028,2.92354980573736e-09,3.47444140696982e-07
"ENSMUSG00000137997",8.75000000000001,-6.57518537542263,1.11006732170944,-5.9232311832198,3.15676566017631e-09,3.73143278519551e-07
"ENSMUSG00000134236",8.87500000000001,-6.59564936587592,1.11503231856583,-5.91520914331822,3.3145414257312e-09,3.89697902599605e-07
"Gm6069",56.4074682639935,1.58179417141977,0.267727546399703,5.90822346333474,3.4581671850179e-09,4.04421615584062e-07
"ENSMUSG00000126911",9.37500000000001,-6.67472054235724,1.13161809491194,-5.89838618909384,3.67074023496478e-09,4.24762604241767e-07
"Gm42047",70.8941744535553,1.02353714976707,0.173504399475108,5.89919997915624,3.65268306854848e-09,4.24762604241767e-07
"Gm13710",9.00000000000001,-6.61582707924557,1.12318183097285,-5.89025471816549,3.85600805861203e-09,4.43864885741592e-07
"ENSMUSG00000144085",8.37500000000001,-6.51199168855286,1.10656096721795,-5.88489191420237,3.98314210492305e-09,4.56111262077283e-07
"Gm32151",8.87500000000001,-6.59564926223736,1.12096047210155,-5.88392670962964,4.00645307589389e-09,4.56403509464264e-07
"Gm29266",7.75000000000001,-6.40009921355475,1.09074038341722,-5.86766503822263,4.41974995053964e-09,5.00889806250333e-07
"Gm56495",7.87500000000001,-6.42318271894507,1.09550266000248,-5.86322877475308,4.53952083605267e-09,5.11825154366431e-07
"Gm36423",9.25000000000001,-6.65535512842738,1.13801151065135,-5.84823182027232,4.96825836524174e-09,5.57306777643903e-07
"Cyp2b13",7.37500000000001,-6.32854616679517,1.08303385016105,-5.84335029404125,5.11612766925695e-09,5.70980624042047e-07
"Gm15327",9.37500000000001,-6.67472032149747,1.14390760367593,-5.83501700666065,5.37850808410472e-09,5.97231710793568e-07
"Ccdc166",8.50000000000001,-6.53336508061036,1.11999496950279,-5.83338787986768,5.43131083157418e-09,6.00064321321557e-07
"Gm16253",8.62500000000001,-6.55442659522391,1.12423187916577,-5.83013764036611,5.53816759256152e-09,6.08810763450288e-07
"Spink10",8.75000000000001,-6.57518501545928,1.13066767568042,-5.81531174622325,6.05209891817871e-09,6.61997247836204e-07
"Gm48500",8.75000000000001,-6.57518501255051,1.13083260959395,-5.81446357026394,6.08286303779386e-09,6.62068449252158e-07
"ENSMUSG00000142774",9.50000000000001,-6.69382892967349,1.15431296813186,-5.79897230168588,6.67225507737221e-09,7.22641379956185e-07
"Gm44812",7.50000000000001,-6.35279346706567,1.09613412392493,-5.79563515851347,6.8063086410843e-09,7.33546577367056e-07
"Gm45341",6.87500000000001,-6.227263072071,1.07558982634297,-5.78962623070154,7.05432249592944e-09,7.56226702482435e-07
"Tmem81",7.62500000000001,-6.37664008952408,1.10153175809582,-5.78888447169888,7.08554083104619e-09,7.56226702482435e-07
"ENSMUSG00000131541",7.37500000000001,-6.32854590882979,1.09865867054396,-5.76024754412252,8.39906656943596e-09,8.92086365196227e-07
"Platr12",7.50000000000001,-6.3527933359867,1.10399836052567,-5.75435033523222,8.69756202086469e-09,9.19349031686207e-07
"ENSMUSG00000122779",10,-6.76782890407765,1.18146521809434,-5.72833529115137,1.01420958871338e-08,1.06690966590681e-06
"Prr7",66.7733023099863,1.08671577302027,0.189962336736484,5.720690699482,1.06091876591764e-08,1.11073142797454e-06
"Adra2b",73.3887595510099,1.08605056852021,0.190377538381803,5.70472009330286,1.16534427772594e-08,1.2142776914731e-06
"ENSMUSG00000135400",6.5,-6.1463431061784,1.07981114858791,-5.69205375793359,1.25520318128693e-08,1.30174043131011e-06
"Gm15912",59.159132115077,1.22210977059688,0.215662369120093,5.66677337165083,1.45511596034739e-08,1.49818774670476e-06
"Gm16712",8.50000000000001,-6.53336449872879,1.15300015357763,-5.6664038408464,1.45825606201592e-08,1.49818774670476e-06
"Gm30177",8.75000000000001,-6.5751844809262,1.1605849882369,-5.66540541844751,1.4667731474762e-08,1.49992904280985e-06
"Gm21970",7.87500000000001,-6.42318203368545,1.13567050950464,-5.65584998459382,1.55076875303937e-08,1.57848156501499e-06
"ENSMUSG00000140419",6.875,-6.22726265264409,1.10144920102099,-5.65369936886032,1.57030772879571e-08,1.59100395047477e-06
"Brinp3",74.2659843599897,0.935377124590089,0.16610592924551,5.6312085236137,1.78951206037231e-08,1.80478037428191e-06
"ENSMUSG00000127669",6,-6.03086613776671,1.0727531245156,-5.62185837537407,1.88914112493688e-08,1.89655966999371e-06
"Gm33228",7.12500000000001,-6.2787926194039,1.11765252073528,-5.61783962628493,1.93359842847557e-08,1.93236795674836e-06
"Gm38019",6.75000000000001,-6.20079039392122,1.10635057753382,-5.60472468658485,2.08586247537438e-08,2.07510282278647e-06
"Gm38304",9.37500000000001,-6.67471944203254,1.19159348474618,-5.60150716454641,2.1249600319953e-08,2.10447618303823e-06
"ENSMUSG00000140168",7.00000000000001,-6.25325750256638,1.12108347573765,-5.57786965725444,2.43481980768935e-08,2.40053579784117e-06
"ENSMUSG00000141326",9.12500000000001,-6.63572531172233,1.19453022348975,-5.55509201963635,2.77465551712128e-08,2.72337393747449e-06
