"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2310026L22Rik",13.75,-7.22637150430307,1.11730682364633,-6.46766971378533,9.95257354596032e-11,1.61968919114628e-08
"9030624G23Rik",12.375,-7.07436907902324,1.09471964144657,-6.46226559859209,1.03146848559006e-10,1.66627666385395e-08
"ENSMUSG00000131089",13.875,-7.23942757240757,1.1205320456738,-6.46070551963052,1.04215948628371e-10,1.66749206880179e-08
"ENSMUSG00000142724",17,-7.53247310042597,1.16602717843002,-6.45994642300532,1.04740057120914e-10,1.66749206880179e-08
"Gm27243",12.375,-7.07436904533243,1.09635732828377,-6.4526125404813,1.09938183950736e-10,1.73765604417099e-08
"B230110C06Rik",12.625,-7.1032237507708,1.10218769787805,-6.44465889471096,1.15860695217448e-10,1.79257709431503e-08
"ENSMUSG00000126219",15.875,-7.43369538509091,1.15338830143677,-6.4450934484343,1.15529211082232e-10,1.79257709431503e-08
"Pou6f2",16.5,-7.48940454097561,1.16182834978029,-6.44622292302636,1.1467196094048e-10,1.79257709431503e-08
"C230057M02Rik",15.125,-7.36387425394932,1.14378142262713,-6.43818312508992,1.20912069709197e-10,1.85764907098676e-08
"Mcmdc2",14.875,-7.33982888233603,1.14073210528096,-6.43431428672575,1.24031983254035e-10,1.89234907784107e-08
"Gm14820",16,-7.44501052456271,1.16022441003562,-6.41687113300274,1.39103574281305e-10,2.10765898411053e-08
"ENSMUSG00000134017",13.125,-7.15925742861128,1.11588932767891,-6.41574146380877,1.40139098928603e-10,2.10880548182289e-08
"ENSMUSG00000128270",21.625,-7.87963637619357,1.22866300766132,-6.413179469928,1.42515577352782e-10,2.12192863391246e-08
"St6gal2",12.125,-7.04492525881505,1.09858557039598,-6.41272327678192,1.42942848347312e-10,2.12192863391246e-08
"Asb17os",16.125,-7.45623767687742,1.16396060584149,-6.40591927205893,1.49466038626304e-10,2.20387172390597e-08
"Gm49936",11.75,-6.99960141139364,1.09437327489518,-6.39599081224279,1.59509595186843e-10,2.33628387083663e-08
"Gm30340",11.75,-6.99960140191142,1.09484017414322,-6.39326320610135,1.62382385839877e-10,2.36260994496827e-08
"Gm42878",20.25,-7.05458155948696,1.10592639193321,-6.37888887627975,1.78377404046271e-10,2.57825760980038e-08
"ENSMUSG00000143824",12.5,-7.0888682658128,1.11240983463498,-6.37253289668993,1.85931520254815e-10,2.6354293548376e-08
"Gm28905",13.75,-7.2263711440445,1.13380629685542,-6.37355001827617,1.84701999889654e-10,2.6354293548376e-08
"Npcd",17.75,-7.5947566684289,1.19175192884492,-6.37276641606944,1.85648531312939e-10,2.6354293548376e-08
"B230216N24Rik",12,-7.02997483869322,1.10334747792477,-6.37149672188091,1.87192294175604e-10,2.63629147630642e-08
"ENSMUSG00000142339",49.4242694763894,2.14290815479899,0.3371156946354,6.35659564030862,2.06274033272989e-10,2.88652261847616e-08
"Cntnap5c",13.125,-7.15925717869698,1.12741616865542,-6.35014591571388,2.15110790896391e-10,2.99112916202134e-08
"1810012K08Rik",11.375,-6.95280723559914,1.09550930328015,-6.34664371610647,2.20062968654218e-10,3.04074429014665e-08
"ENSMUSG00000134775",11.625,-6.98417123510599,1.10200881582796,-6.3376727434423,2.33261619358538e-10,3.20297361081692e-08
"ENSMUSG00000127817",11.875,-7.0148678825322,1.10743978502134,-6.33431088300394,2.38404386620201e-10,3.25325737518373e-08
"ENSMUSG00000143859",11.25,-6.93686568561991,1.0968071414404,-6.32459930604567,2.53890531753792e-10,3.44319443372272e-08
"ENSMUSG00000121673",68.8079147974775,1.27431171861733,0.201976916469776,6.30919483716357,2.80490830570338e-10,3.78060340345418e-08
"Gm33111",16.25,-7.46737774812713,1.18400945558881,-6.3068565144301,2.84759589987246e-10,3.7916170860726e-08
"Nat8f3",43.5662125127769,1.9924210840132,0.315886681323647,6.30739186490688,2.83776708250272e-10,3.7916170860726e-08
"ENSMUSG00000134165",12.375,-7.07436845995208,1.12443156380161,-6.29150647108681,3.14399707150042e-10,4.16106118438942e-08
"Hnf1aos1",12,-7.02997446768457,1.12122947883365,-6.26988016315575,3.61326080517932e-10,4.75349340657423e-08
"Gm27184",10.5,-6.83733025089413,1.09106509039565,-6.26665660104178,3.68882396768318e-10,4.82401562916663e-08
"Gm28876",13.625,-7.21319537802033,1.15183766501612,-6.26233678329954,3.79250748139672e-10,4.93025972581574e-08
"Gm30173",12.5,-7.0888678396327,1.13245429928054,-6.25973855557466,3.85623417595942e-10,4.98361557916637e-08
"ENSMUSG00000140314",11.5,-6.96857411067933,1.11613113770551,-6.24350837931554,4.2786337724906e-10,5.49716865389582e-08
"Gm50301",10.625,-6.85440358715454,1.09893369339986,-6.23732225913331,4.45124408075782e-10,5.68568793338659e-08
"Gm26555",19,-7.69293585759613,1.23365402580963,-6.23589409725094,4.492049309726e-10,5.70464296732256e-08
"Ntn5",11.875,-7.01486740140691,1.13050120905266,-6.20509500143326,5.46638707818597e-10,6.90209908665205e-08
"ENSMUSG00000126843",11.125,-6.92074565771173,1.1157005149715,-6.20304962204709,5.53793681152059e-10,6.952484099949e-08
"ENSMUSG00000134072",11.5,-6.96857389960371,1.12632863194811,-6.18698104792983,6.13273347882434e-10,7.65546332555516e-08
"ENSMUSG00000127699",17.875,-7.60487990315794,1.23091927418566,-6.17821173381912,6.48317308266828e-10,8.04719280374136e-08
"ENSMUSG00000141770",10.875,-6.8879557688417,1.11555805162399,-6.17444852718732,6.63948070095734e-10,8.19490960674341e-08
"4930500G05Rik",9.50000000000001,-6.6929406381756,1.08493365598616,-6.16898609536819,6.87292709685573e-10,8.42760220230082e-08
"C030029H02Rik",12.375,-7.07436797730383,1.14706215992624,-6.16737978503163,6.94308602010218e-10,8.42760220230082e-08
"ENSMUSG00000123646",10.875,-6.88795574437701,1.11676112183139,-6.16779686338058,6.92480239621526e-10,8.42760220230082e-08
"Oprm1",9.50000000000001,-6.69294062394622,1.08567600585343,-6.16476793063598,7.05865841801432e-10,8.52080909031729e-08
"ENSMUSG00000135417",59.5630299884076,1.82292517130213,0.295851219556481,6.16162804410584,7.20008160433197e-10,8.64403239602041e-08
"Gm26826",9.50000000000001,-6.69294058052216,1.08794111314527,-6.15193276515919,7.65443291160236e-10,9.13955929716869e-08
"ENSMUSG00000135323",10.5,-6.83732979324325,1.11403970515602,-6.13742020288739,8.38723246914674e-10,9.96040526200832e-08
"ENSMUSG00000138208",30.5019202637363,-5.08156874922696,0.829045098081821,-6.12942379248643,8.81979079641775e-10,1.04177851503924e-07
"Gm44790",10.375,-6.82005180875981,1.1148260560621,-6.11759275958288,9.49994640658808e-10,1.116116698143e-07
"D530033B14Rik",10.875,-6.88795553968329,1.12677675595876,-6.11297269246774,9.77921102065197e-10,1.14281524533896e-07
"Cdh12",9.25000000000001,-6.65446646288448,1.08883692398228,-6.11153637088887,9.86765066715918e-10,1.14704912781739e-07
"ENSMUSG00000140395",14.625,-7.31537457081464,1.19784373460702,-6.10711928398122,1.0144542313989e-09,1.17302944546493e-07
"Gm16279",9.87500000000001,-6.74879338509617,1.10698414698094,-6.09655829625206,1.08376438126214e-09,1.24661274640467e-07
"Spmip8",12.625,-7.10322239811872,1.16542747469492,-6.09495018124415,1.09471538591658e-09,1.25265088690558e-07
"ENSMUSG00000131651",9.62500000000001,-6.7117993137039,1.1020998360644,-6.09001026410794,1.12903448876928e-09,1.28522734291508e-07
"Gm43813",10.75,-6.87127674676461,1.13040708937662,-6.0785860344824,1.21246923694484e-09,1.3730901616329e-07
"Gm47015",25.6264401978022,-6.07419370833171,1.0004772629665,-6.07129610354285,1.26881987500475e-09,1.42953705917202e-07
"ENSMUSG00000138014",9.50000000000001,-6.69294029746573,1.10284884123501,-6.06877393095026,1.28890424900954e-09,1.44475644646631e-07
"Sgcz",11.75,-6.99960016176289,1.15427722771674,-6.06405462542885,1.32732041128599e-09,1.48026545360168e-07
"Gm41077",9.12500000000001,-6.63483757582936,1.09433681689416,-6.0628843637553,1.33701795614047e-09,1.48354972204071e-07
"Gm13322",9.37500000000001,-6.67383152882253,1.1012494164402,-6.06023615467215,1.35921839671461e-09,1.50060443094573e-07
"Tmem63c",15.7504800659341,-6.6894494665329,1.10457037225997,-6.05615507579311,1.39413608709115e-09,1.53145849166963e-07
"ENSMUSG00000139985",9.00000000000001,-6.61493806068944,1.09341849604972,-6.04977699260416,1.45046475454044e-09,1.58540849041062e-07
"ENSMUSG00000141017",8.75000000000001,-6.57429623044447,1.08790209972588,-6.04309545142067,1.51185149213765e-09,1.64432560803288e-07
"ENSMUSG00000143017",8.87500000000001,-6.59476013743882,1.09700803145043,-6.01158783561452,1.83714925676416e-09,1.98828419562112e-07
"Gm12367",11.125,-6.92074490801046,1.15180068569109,-6.00863065458063,1.87096806734178e-09,2.01495923723034e-07
"Gm31005",10,-6.7669403061975,1.12662493755209,-6.00638249753336,1.89708346355888e-09,2.03311822899457e-07
"ENSMUSG00000140501",8.50000000000001,-6.53247610857342,1.08776820728816,-6.00539348806588,1.90868432372935e-09,2.03562109671523e-07
"ENSMUSG00000123902",8.50000000000001,-6.53247606937393,1.08987469258824,-5.99378636259604,2.05010662522173e-09,2.17588611382229e-07
"G730013B05Rik",10.625,-6.85440265337081,1.14486315453891,-5.98709341478582,2.13624103431259e-09,2.25640459249268e-07
"ENSMUSG00000133345",11.125,-6.92074479272801,1.15725195338395,-5.98032673221322,2.22690488432859e-09,2.34091389036838e-07
"ENSMUSG00000131463",8.50000000000001,-6.53247599101467,1.09412210692088,-5.9705182352988,2.3650114653956e-09,2.47425247117816e-07
"Gm10754",10.125,-6.78486197818792,1.13706717166212,-5.96698431480531,2.41678631417069e-09,2.51643579726682e-07
"Gm17753",8.37500000000001,-6.51110241269235,1.09163009377417,-5.96456844660725,2.45281436081713e-09,2.54190242958265e-07
"Gm47414",9.50000000000001,-6.69293991053884,1.12232086304365,-5.9634816841844,2.46919142314321e-09,2.54686082471626e-07
"Gm57064",10.5,-6.83732910475177,1.1477367328885,-5.95722774119489,2.56552613810209e-09,2.63386024551882e-07
"Gm29260",9.37500000000001,-6.67383111894382,1.12203178103095,-5.94798759872181,2.71459155465901e-09,2.77393378864458e-07
"Airn",7.87500000000001,-6.4222934686258,1.07994195432462,-5.94688764790348,2.73288850766655e-09,2.77970187562195e-07
"ENSMUSG00000123262",10.125,-6.78486182449188,1.14458954595002,-5.92776847254916,3.0707904148921e-09,3.10899840622947e-07
"Gm50433",7.87500000000001,-6.42229334597658,1.08667649542512,-5.9100324457318,3.42040353526869e-09,3.44707640687399e-07
"Rpl37rt",16.121325006872,-3.04065223911723,0.515686158767732,-5.89632315589598,3.71690707230895e-09,3.72878759719761e-07
"ENSMUSG00000137997",8.75000000000001,-6.57429570035173,1.11574709290719,-5.89228127247168,3.80900099308764e-09,3.80380690082434e-07
"Gm49678",8.62500000000001,-6.55353721233058,1.11341438819927,-5.8859821480569,3.95697026959118e-09,3.9336939738877e-07
"ENSMUSG00000127572",8.50000000000001,-6.53247566690683,1.11118743723206,-5.87882426314959,4.13190746303568e-09,4.08909941274297e-07
"Gm13710",9.00000000000001,-6.61493738268641,1.12847646269221,-5.86183017668366,4.57793098165492e-09,4.51018581466182e-07
"Gm3696",10.875,-6.8879545073823,1.17598803953876,-5.8571637429951,4.70838848553356e-09,4.61800424228448e-07
"Gm39363",11.375,-6.9528052278882,1.19088676432673,-5.83834285186551,5.27225782306079e-09,5.14806686100647e-07
"Gm46447",7.37500000000001,-6.32765663283175,1.08414324327076,-5.83655035633648,5.32926608956611e-09,5.18070690211361e-07
"Gm12089",9.25000000000001,-6.6544654310446,1.14165064965276,-5.82881062001639,5.58238102646936e-09,5.40285952209392e-07
"Gm36423",9.25000000000001,-6.65446540475254,1.14296450071488,-5.82211031102929,5.81091729410255e-09,5.59937951541373e-07
"Cyp2b13",7.37500000000001,-6.32765657955108,1.08713898486882,-5.82046699421291,5.86834311506231e-09,5.63002175711437e-07
"Gm15327",9.37500000000001,-6.67383058705871,1.14868509340131,-5.80997405241604,6.24825258311444e-09,5.96843953265323e-07
"Spink10",8.75000000000001,-6.57429531654877,1.13548160983976,-5.78987388221684,7.04392942831852e-09,6.6993562571497e-07
"Gm44812",7.50000000000001,-6.35190386136287,1.10003437024415,-5.77427763457345,7.72839166685583e-09,7.31865366038028e-07
"Gm45341",6.87500000000001,-6.22637350701353,1.07917459104358,-5.76957014989813,7.94739902751028e-09,7.49374921177686e-07
"ENSMUSG00000131541",7.37500000000001,-6.32765630485536,1.10228219393152,-5.74050487224733,9.43947050144418e-09,8.86261397080037e-07
"Platr12",7.50000000000001,-6.3519037248493,1.1074801940887,-5.73545582011605,9.72504407500192e-09,9.09188163096988e-07
"ENSMUSG00000137543",74.170126820152,1.04162198503874,0.18191603372233,5.725839354153,1.0292358174121e-08,9.58148767311176e-07
"C130026L21Rik",8.12500000000001,-6.46738021249714,1.13798549982303,-5.68318332131905,1.32210417762941e-08,1.2255961511611e-06
"Gm49086",7.12500000000001,-6.27790319804264,1.10972504591,-5.65716996401989,1.53889351675913e-08,1.42056683038648e-06
"Gm16712",8.50000000000001,-6.53247479219301,1.15617068110313,-5.6500955256539,1.60358699587588e-08,1.47409231378213e-06
"Gm30177",8.75000000000001,-6.57429475043495,1.16398042085327,-5.64811454956912,1.62217079670693e-08,1.48496218348547e-06
