"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Frmpd4",26.6938842761296,-8.1932598208735,1.27355229529526,-6.43339095782793,1.24788127109677e-10,4.12309762574724e-08
"Hrh2",26.8200679990198,-8.20006295311426,1.27435349067556,-6.43468473474126,1.23729871841697e-10,4.12309762574724e-08
"Rorb",28.0784351422253,-8.26621342429422,1.28510583753438,-6.43232112317992,1.25669884871743e-10,4.12309762574724e-08
"Lrrc7",26.8209294461901,-8.20010767870165,1.27868575675242,-6.41291860443344,1.42759751221776e-10,4.61491889905453e-08
"Cfap100",28.0788364747275,-8.26623327328594,1.29053351219164,-6.4052837025889,1.50090026759628e-10,4.78156372207266e-08
"ENSMUSG00000121926",26.3164747318708,-8.17271606571242,1.28021218357655,-6.38387618127501,1.7266071474319e-10,5.40399624093753e-08
"Lhfpl3",26.5681704106172,-8.18644885629926,1.28269710026167,-6.38221514231946,1.74544506007899e-10,5.40399624093753e-08
"ENSMUSG00000128125",26.1904309135815,-8.16578981988653,1.28173642069499,-6.37088069593814,1.87945803509664e-10,5.73808979548531e-08
"Brinp3",25.6875943012467,-8.13782025182056,1.28467998436446,-6.33451159110757,2.38094271581343e-10,7.16957298342613e-08
"ENSMUSG00000134810",26.0631149462163,-8.15876177887777,1.29031657596682,-6.32306980383048,2.56417395426565e-10,7.59893218572987e-08
"Syt6",25.3082403777303,-8.11635874390698,1.28395712961668,-6.32136272831015,2.59266633577354e-10,7.59893218572987e-08
"Galnt13",25.5608790170468,-8.13068730697557,1.28841416044833,-6.31061622618797,2.77926600099765e-10,8.03866121499084e-08
"ENSMUSG00000133162",26.5704539834892,-8.18656868743462,1.29980442271581,-6.29830807186334,3.00912007247839e-10,8.5904516147039e-08
"Atcay",25.9387290056049,-8.15185722703014,1.29610064925513,-6.28952483876544,3.18439155366493e-10,8.94472485534085e-08
"Lrfn2",24.930735974041,-8.09467651490612,1.28730926980978,-6.28805890297229,3.21459950674155e-10,8.94472485534085e-08
