"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000138842",14.375,-7.28816733575712,1.39278004497907,-5.23282004364634,1.66943252779565e-07,1.66556247966303e-05
"Gm20661",12,-7.02764122373536,1.35177087071586,-5.19884055499265,2.00535446326896e-07,1.99165272010364e-05
"ENSMUSG00000128801",13.625,-7.21086184421473,1.38922287697748,-5.19057234351292,2.0964864616403e-07,2.0650456211565e-05
"St6gal2",12.125,-7.0425914241164,1.35684113148996,-5.19043184988272,2.09806903967333e-07,2.0650456211565e-05
"Cd55b",12.25,-7.05738821713172,1.36492054735239,-5.17054874059982,2.33407583569223e-07,2.2870817195361e-05
"B230216N24Rik",12,-7.02764089396535,1.36648357899742,-5.14286523598145,2.70579721259727e-07,2.63953524530211e-05
"1700028J19Rik",12.375,-7.07203454998866,1.38475190201659,-5.10707697147032,3.27180497854957e-07,3.17755962275153e-05
"B930036N10Rik",12.25,-7.05738781626198,1.38350422702489,-5.10109595504332,3.37692290726006e-07,3.26520180138551e-05
"Gm57014",11.875,-7.0125337732552,1.37792837306694,-5.08918599132042,3.59603783708353e-07,3.46181730202397e-05
"C230037L18Rik",11.5,-6.96624026698262,1.37530376192297,-5.06523755685968,4.07891369004607e-07,3.90952299488302e-05
"1810012K08Rik",11.375,-6.95047301180771,1.3739431127263,-5.0587778689148,4.21952045293454e-07,4.02670671397653e-05
"ENSMUSG00000134835",11.25,-6.93453153480804,1.37231499898617,-5.0531631148323,4.3455246915503e-07,4.12900092878084e-05
"Gm34507",12.875,-7.12917767809757,1.41177642586626,-5.04979226701787,4.42290766418676e-07,4.18441380694979e-05
"Gm2848",11.875,-7.01253347348956,1.39195431532807,-5.0379049055477,4.70655159571009e-07,4.43365240232793e-05
"1700094M23Rik",12.125,-7.04259015221294,1.41241893519194,-4.98619069508291,6.1581365651733e-07,5.7762794644867e-05
"ENSMUSG00000134072",11.5,-6.96623944026273,1.41153489811535,-4.93522296158876,8.00592477331048e-07,7.47753373827199e-05
"ENSMUSG00000125622",11.5,-6.9662392676168,1.41898446690207,-4.90931326600459,9.13958802476355e-07,8.50020413370912e-05
"Sgcz",11.75,-6.99726568644002,1.43661330466713,-4.87066746751404,1.11221887217867e-06,0.000103004607702319
