"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm32261",17.625,-7.58223439775786,1.10464489288333,-6.86395641405336,6.69790744747804e-12,1.2112781312599e-09
"Gm15343",19.25,-7.70946905430206,1.12348852540011,-6.8620808134702,6.78646504797831e-12,1.21731527116704e-09
"Lingo2",64.125,1.34365271507642,0.196063258810815,6.85315914478875,7.22366450687921e-12,1.28528798399416e-09
"9330133O14Rik",15.125,-7.36154711854748,1.07450938124453,-6.85107756809075,7.32957567524415e-12,1.29369942498329e-09
"Gm38353",61,1.29924036581317,0.189683007340372,6.84953483198299,7.40905082045587e-12,1.29734831945808e-09
"ENSMUSG00000123865",17.25,-7.55120749962919,1.10674598048571,-6.82289128017909,8.92261837989172e-12,1.55007660878387e-09
"ENSMUSG00000126652",14.625,-7.31304869375829,1.07253441714532,-6.81847461195961,9.20122322511229e-12,1.56532851471605e-09
"Gm48623",55.25,1.55896708347101,0.228604822757756,6.81948466644114,9.1367664846058e-12,1.56532851471605e-09
"Gm49685",68.1250000000001,1.16610318298179,0.171029743215902,6.81813093474475,9.22325644350661e-12,1.56532851471605e-09
"Tnfsf13os",15,-7.34957441376965,1.0786906451244,-6.81342185267772,9.53041400217825e-12,1.60511087122182e-09
"Grik1",65.8750000000001,1.21067888354587,0.177856218927761,6.80706522855749,9.96097760716063e-12,1.66491703747564e-09
"ENSMUSG00000138966",14.5,-7.30066493936826,1.07495882177503,-6.79157637621224,1.10914837432135e-11,1.83993538215428e-09
"Tmem212",64.1250000000001,1.22105337305227,0.180277491623782,6.77318816705343,1.25974931915093e-11,2.07416785286769e-09
"Zfp936",13.875,-7.237099940501,1.07190399027171,-6.75163074881971,1.46192555710326e-11,2.38921952343476e-09
"Gm30034",13.5,-7.19757169141024,1.06807225743708,-6.73884340810552,1.59652346525448e-11,2.59000714808159e-09
"Fbxl22",13.375,-7.18415121245168,1.06688789138864,-6.73374519519661,1.65350642888201e-11,2.66286951389954e-09
"Dusp13a",16.5,-7.48707712938624,1.11255210579002,-6.72964177625614,1.70081292773659e-11,2.71920548004727e-09
"Gm9465",15.5,-7.39687961704398,1.10292886992347,-6.70657901769968,1.9923998099362e-11,3.14746961410937e-09
"Spink10",49.625,2.22386328891898,0.33161171582868,6.70622653774963,1.997215908876e-11,3.14746961410937e-09
"Gm28177",14.375,-7.28817376509252,1.08842496346867,-6.69607369337253,2.14093788344975e-11,3.35003634911716e-09
"EU599041",14,-7.25003877421412,1.08327962831508,-6.69267526565668,2.1912705251447e-11,3.40464799973716e-09
"Kcnip1",72.375,1.06781529169742,0.159839147319174,6.68056173726427,2.38028078340543e-11,3.67245698771146e-09
"Gm41608",14.75,-7.32532651878925,1.0989601709773,-6.66568881406765,2.63426895563487e-11,4.03610249778974e-09
"Gm49392",14.875,-7.33750117756476,1.10109961999484,-6.66379412391328,2.66847208215929e-11,4.0603103137021e-09
"ENSMUSG00000129253",13,-7.143123891492,1.07247924828319,-6.66038424792516,2.7311259521515e-11,4.12718026591223e-09
"ENSMUSG00000127022",13,-7.1431238304519,1.07587755712367,-6.63934644156801,3.15077054195626e-11,4.69674818052645e-09
"ENSMUSG00000131089",13.875,-7.23709961175209,1.09017135171895,-6.63849733378228,3.16897078420495e-11,4.69674818052645e-09
"ENSMUSG00000135388",12.625,-7.10089575537556,1.06967600004728,-6.63836129357089,3.17189629197498e-11,4.69674818052645e-09
"Galntl6",66.25,1.24841093541886,0.188288077770357,6.63032386437909,3.34951141881968e-11,4.92668469556124e-09
"ENSMUSG00000142344",13.125,-7.15692953961459,1.07999917555666,-6.62679166947118,3.43061259154933e-11,5.0125566627386e-09
"Mcmdc2",14.875,-7.33750104960348,1.10786780088441,-6.62308358790278,3.51781959091179e-11,5.10616142330835e-09
"Gm48893",62,1.34645025181956,0.203674310432893,6.61080059118792,3.82247100692689e-11,5.5121031258711e-09
"Asb17os",16.125,-7.45391001029969,1.12781525127653,-6.60915872689513,3.86510135002976e-11,5.53738513543549e-09
"Ankdd1a",54.625,1.4515631872977,0.219668859096258,6.6079606971584,3.8965009392264e-11,5.54635485304207e-09
"Gm45620",12.5,-7.08654042717335,1.07259223706078,-6.60692869323071,3.9237491085001e-11,5.54933824236139e-09
"Slc25a18",71.25,1.09211810186885,0.165400958633012,6.60285231049971,4.03321302014454e-11,5.66782030977383e-09
"ENSMUSG00000133656",74,1.05889359492996,0.16049747830237,6.5975715390061,4.1794703498585e-11,5.83618065372963e-09
"ENSMUSG00000143523",16.375,-7.47610559236037,1.13470206392945,-6.58860667484003,4.43973209857665e-11,6.16061693653438e-09
"ENSMUSG00000127656",12,-7.02764690022569,1.0673078293386,-6.58446111519735,4.56538186933292e-11,6.29537626144327e-09
"Slc35f4",57.625,1.45836473671137,0.221552822155082,6.58246969063903,4.6269715018001e-11,6.34067529467177e-09
"ENSMUSG00000139617",12,-7.027646866469,1.06922253272111,-6.57267000217816,4.94209097105831e-11,6.73070080829998e-09
"Slco1c1",66.375,1.26534441946913,0.192817701036436,6.56238723243579,5.29530841898647e-11,7.167508567368e-09
"ENSMUSG00000126691",13.875,-7.23709935123687,1.10392192644533,-6.55580723406824,5.53416820646391e-11,7.44514348409837e-09
"Gm6069",14.125,-7.26286231622406,1.10920912675049,-6.54778448992858,5.8396906141534e-11,7.8085511527313e-09
"D930003E18Rik",15.375,-7.38519731897469,1.12933909715423,-6.53939754462082,6.17671385700499e-11,8.20944806187356e-09
"Uty",13,-7.1431235275042,1.0925783668123,-6.53785920029239,6.24056311858527e-11,8.244643358404e-09
"Cd55b",12.25,-7.05739397080051,1.08075330249176,-6.53006930862867,6.57392632260391e-11,8.58228026364556e-09
"ENSMUSG00000128813",13.125,-7.15692924923312,1.09590970680947,-6.53058295292335,6.55141898989796e-11,8.58228026364556e-09
"Gm52976",13.25,-7.17060412645811,1.09824604678491,-6.52914175967203,6.61476224906924e-11,8.58479408830675e-09
