"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cpne4",16.7098696043315,-7.51440061590698,1.14067650526619,-6.58767019502465,4.46781707791435e-11,9.37305472307592e-09
"Gm30034",13.5689881487322,-7.21401378634852,1.09557313813069,-6.58469392436672,4.55823425935231e-11,9.47252681745403e-09
"Car10",14.6997023990484,-7.32948760633346,1.11373779003367,-6.58098133323811,4.67353264309436e-11,9.62066028260644e-09
"ENSMUSG00000132255",14.3228708322653,-7.29202006435391,1.10827557240345,-6.57960912062704,4.7168663088864e-11,9.62066028260644e-09
"Gm15351",15.3279160136627,-7.38986156019888,1.12439196422551,-6.57231801304191,4.95379170045341e-11,1.00112039979438e-08
"ENSMUSG00000126368",17.4637193553696,-7.57806028501055,1.15588871360282,-6.55604661229912,5.52529669274782e-11,1.10646577770772e-08
"ENSMUSG00000132765",14.1972456733399,-7.27931016581136,1.11166489443269,-6.54811553577588,5.82676356726594e-11,1.1545766701356e-08
"Gm14393",13.9459404679971,-7.25354487654879,1.10791860449509,-6.54700160022538,5.87037348171362e-11,1.1545766701356e-08
"Gm9465",15.579330993989,-7.41333137909459,1.13543303669102,-6.52907845688478,6.61755821979955e-11,1.29001391562606e-08
"Gm28177",14.4484740361941,-7.30461692676928,1.11928826416927,-6.52612661153087,6.74922744041367e-11,1.30414019348625e-08
"ENSMUSG00000143590",14.3227610572818,-7.29201062655084,1.11930057411077,-6.51479217934287,7.27903652128105e-11,1.39428362165895e-08
"Aknaos",54.80623141262,1.60365391084803,0.247135071581747,6.48897746719681,8.64208890489682e-11,1.60782465840171e-08
"Cntn6",12.8151274201957,-7.13154918970848,1.09919051772161,-6.48800101049877,8.69826970863763e-11,1.60782465840171e-08
"ENSMUSG00000127022",13.0664875130302,-7.15957070004422,1.10368730419399,-6.48695574628612,8.75880511204854e-11,1.60782465840171e-08
"Gm49392",14.951095424378,-7.35394980826566,1.13305443214177,-6.49037645469932,8.56221547488152e-11,1.60782465840171e-08
"Htr1f",13.4434288547968,-7.2005999413102,1.10955044828725,-6.48965529456126,8.60329864181766e-11,1.60782465840171e-08
"ENSMUSG00000131089",13.9459624229938,-7.25354660945967,1.12025840477925,-6.47488702473874,9.48829069364238e-11,1.72733939999632e-08
"Gm31036",53.8035965503089,1.69600893024359,0.261989625861714,6.4735728548992,9.5712231189521e-11,1.72815494151047e-08
"Gm57304",13.3177817408746,-7.18705273929549,1.11074880868751,-6.47045730149184,9.77067607831887e-11,1.74982481831877e-08
"Tafa1",13.066388715545,-7.15956189822841,1.10698393003483,-6.4676294785988,9.95522308491166e-11,1.76849721060027e-08
"BC046401",18.0920098124724,-7.6290507618941,1.18198453003436,-6.45444214204081,1.08618264387698e-10,1.91411450234578e-08
"Gm35576",12.9408294216097,-7.14562978803945,1.1087792452913,-6.44459194053738,1.15911851459239e-10,2.02643354281279e-08
"ENSMUSG00000139617",12.0613106016526,-7.04408793650937,1.09452506856969,-6.43574837962777,1.22866429449307e-10,2.13110370701523e-08
"ENSMUSG00000134017",13.1921016944573,-7.17337412128164,1.11601709932126,-6.42765610459226,1.29586493363722e-10,2.2301025592313e-08
"Gm43713",13.1920138744705,-7.17336620520859,1.11623038671445,-6.42642082726569,1.30643415275062e-10,2.23086290827834e-08
"ENSMUSG00000133755",16.9612736071594,-7.53594275353951,1.17453028787758,-6.41613318219086,1.39779175236237e-10,2.3685043631568e-08
"ENSMUSG00000143523",16.4587290614641,-7.49255126225188,1.16832945445488,-6.41304662283616,1.42639873104761e-10,2.39852757614631e-08
"Npcd",17.8407485171231,-7.60887402961674,1.18780418796585,-6.40583196010377,1.4955160913418e-10,2.49569912576342e-08
"Gm30340",11.8100712613,-7.01371782053628,1.09525817421529,-6.40371191528547,1.51644125660953e-10,2.51159157899209e-08
"Kctd16",15.3278172161775,-7.38985247908989,1.15896367941399,-6.37625890297654,1.81466057605277e-10,2.98308531114108e-08
"ENSMUSG00000129165",17.4639279278384,-7.57807535364247,1.18977371762267,-6.36934170035669,1.89841241678779e-10,3.09764657162974e-08
"ENSMUSG00000134835",11.3075157381063,-6.95098222375788,1.09218044422209,-6.36431668460129,1.96161042469091e-10,3.17723194375672e-08
"Iqschfp",11.1818576466857,-6.93486081566265,1.08986430089472,-6.36304979433631,1.97786533961583e-10,3.18017647452974e-08
"Cntnap5c",13.1921895144442,-7.17338202238831,1.12757076799255,-6.36180204916037,1.99400320498083e-10,3.18289149270418e-08
